date,competition,season,stage,team,confederation,opponent,home_away,goals_for,goals_against,result,shots,shots_on_target,shots_off_target,possession_pct,corners,fouls,yellow_cards,red_cards,saves,offsides,passes,pass_accuracy_pct,xg,venue,referee,neutral,qualified_wc2026,elo_pre,opp_elo_pre,elo_win_prob,elo_post,elo_change
2025-11-16,FIFA World Cup qualification,2025,Qualification,DR Congo,CAF,Nigeria,neutral,1,1,D,,,,,,,,,,,,,,"Rabat, Morocco",,True,True,1730.0,1745.9,0.4771,1730.9,0.9
2025-12-23,African Cup of Nations,2025,Tournament/Friendly,DR Congo,CAF,Benin,neutral,1,0,W,,,,,,,,,,,,,,"Rabat, Morocco",,True,True,1730.9,1553.8,0.7348,1744.2,13.3
2025-12-27,African Cup of Nations,2025,Tournament/Friendly,DR Congo,CAF,Senegal,neutral,1,1,D,,,,,,,,,,,,,,"Tangier, Morocco",,True,True,1744.2,1920.0,0.2666,1755.8,11.7
2025-12-30,African Cup of Nations,2025,Tournament/Friendly,DR Congo,CAF,Botswana,neutral,3,0,W,,,,,,,,,,,,,,"Rabat, Morocco",,True,True,1755.8,1412.9,0.8781,1766.5,10.7
2026-01-06,African Cup of Nations,2026,Tournament/Friendly,DR Congo,CAF,Algeria,neutral,0,1,L,,,,,,,,,,,,,,"Rabat, Morocco",,True,True,1766.5,1867.3,0.3588,1748.6,-17.9
2026-03-25,Friendly,2026,Tournament/Friendly,DR Congo,CAF,Bermuda,neutral,2,0,W,,,,,,,,,,,,,,"Zapopan, Mexico",,True,True,1748.6,1307.7,0.9267,1750.7,2.2
2026-03-31,FIFA World Cup qualification,2026,Qualification,DR Congo,CAF,Jamaica,neutral,1,0,W,,,,,,,,,,,,,,"Zapopan, Mexico",,True,True,1750.7,1696.4,0.5775,1767.6,16.9
2026-06-03,Friendly,2026,Tournament/Friendly,DR Congo,CAF,Denmark,neutral,0,0,D,,,,,,,,,,,,,,"Liège, Belgium",,True,True,1767.6,1924.1,0.2889,1771.9,4.2
2026-06-09,Friendly,2026,Tournament/Friendly,DR Congo,CAF,Chile,neutral,1,2,L,,,,,,,,,,,,,,"Orléans, France",,True,True,1771.9,1799.8,0.4599,1762.7,-9.2
2022-01-27,FIFA World Cup qualification,2022,Qualification,Ecuador,CONMEBOL,Brazil,home,1,1,D,,,,,,,,,,,,,,"Quito, Ecuador",,False,True,1914.1,2206.2,0.2486,1924.2,10.1
2022-02-01,FIFA World Cup qualification,2022,Qualification,Ecuador,CONMEBOL,Peru,away,1,1,D,,,,,,,,,,,,,,"Lima, Peru",,False,True,1924.2,1927.0,0.3562,1930.0,5.8
2022-03-24,FIFA World Cup qualification,2022,Qualification,Ecuador,CONMEBOL,Paraguay,away,1,3,L,,,,,,,,,,,,,,"Ciudad del Este, Paraguay",,False,True,1930.0,1768.8,0.5872,1894.7,-35.2
2022-03-29,FIFA World Cup qualification,2022,Qualification,Ecuador,CONMEBOL,Argentina,home,1,1,D,,,,,,,,,,,,,,"Guayaquil, Ecuador",,False,True,1894.7,2181.1,0.2549,1904.5,9.8
2022-06-02,Friendly,2022,Tournament/Friendly,Ecuador,CONMEBOL,Nigeria,neutral,1,0,W,,,,,,,,,,,,,,"Harrison, United States",,True,True,1904.5,1737.9,0.7229,1910.1,5.5
2022-06-05,Friendly,2022,Tournament/Friendly,Ecuador,CONMEBOL,Mexico,neutral,0,0,D,,,,,,,,,,,,,,"Chicago, United States",,True,True,1910.1,1936.0,0.4628,1910.8,0.7
2022-06-11,Friendly,2022,Tournament/Friendly,Ecuador,CONMEBOL,Cape Verde,neutral,1,0,W,,,,,,,,,,,,,,"Fort Lauderdale, United States",,True,True,1910.8,1585.5,0.8668,1913.5,2.7
2022-09-23,Friendly,2022,Tournament/Friendly,Ecuador,CONMEBOL,Saudi Arabia,neutral,0,0,D,,,,,,,,,,,,,,"Murcia, Spain",,True,True,1913.5,1744.5,0.7257,1909.0,-4.5
2022-09-27,Kirin Challenge Cup,2022,Tournament/Friendly,Ecuador,CONMEBOL,Japan,neutral,0,0,D,,,,,,,,,,,,,,"Düsseldorf, Germany",,True,True,1909.0,1915.6,0.4904,1909.3,0.3
2022-11-12,Friendly,2022,Tournament/Friendly,Ecuador,CONMEBOL,Iraq,neutral,0,0,D,,,,,,,,,,,,,,"Madrid, Spain",,True,True,1909.3,1685.7,0.7837,1903.6,-5.7
2022-11-20,FIFA World Cup,2022,Tournament/Friendly,Ecuador,CONMEBOL,Qatar,away,2,0,W,,,,,,,,,,,,,,"Al Khor, Qatar",,False,True,1903.6,1783.0,0.5295,1945.9,42.3
2022-11-25,FIFA World Cup,2022,Tournament/Friendly,Ecuador,CONMEBOL,Netherlands,neutral,1,1,D,,,,,,,,,,,,,,"Al Rayyan, Qatar",,True,True,1945.9,2100.0,0.2917,1958.4,12.5
2022-11-29,FIFA World Cup,2022,Tournament/Friendly,Ecuador,CONMEBOL,Senegal,neutral,1,2,L,,,,,,,,,,,,,,"Al Rayyan, Qatar",,True,True,1958.4,1847.7,0.6542,1919.2,-39.3
2023-03-24,Friendly,2023,Tournament/Friendly,Ecuador,CONMEBOL,Australia,away,1,3,L,,,,,,,,,,,,,,"Sydney, Australia",,False,True,1919.2,1869.5,0.4281,1906.3,-12.8
2023-03-28,Friendly,2023,Tournament/Friendly,Ecuador,CONMEBOL,Australia,away,2,1,W,,,,,,,,,,,,,,"Melbourne, Australia",,False,True,1906.3,1882.3,0.3923,1918.5,12.2
2023-06-17,Friendly,2023,Tournament/Friendly,Ecuador,CONMEBOL,Bolivia,neutral,1,0,W,,,,,,,,,,,,,,"Harrison, United States",,True,True,1918.5,1684.1,0.794,1922.6,4.1
2023-06-20,Friendly,2023,Tournament/Friendly,Ecuador,CONMEBOL,Costa Rica,neutral,3,1,W,,,,,,,,,,,,,,"Chester, United States",,True,True,1922.6,1801.6,0.6674,1932.6,10.0
2023-09-07,FIFA World Cup qualification,2023,Qualification,Ecuador,CONMEBOL,Argentina,away,0,1,L,,,,,,,,,,,,,,"Buenos Aires, Argentina",,False,True,1932.6,2207.8,0.1034,1928.4,-4.1
2023-09-12,FIFA World Cup qualification,2023,Qualification,Ecuador,CONMEBOL,Uruguay,home,2,1,W,,,,,,,,,,,,,,"Quito, Ecuador",,False,True,1928.4,1999.3,0.5418,1946.8,18.3
2023-10-12,FIFA World Cup qualification,2023,Qualification,Ecuador,CONMEBOL,Bolivia,away,2,1,W,,,,,,,,,,,,,,"La Paz, Bolivia",,False,True,1946.8,1663.7,0.7415,1957.1,10.3
2023-10-17,FIFA World Cup qualification,2023,Qualification,Ecuador,CONMEBOL,Colombia,home,0,0,D,,,,,,,,,,,,,,"Quito, Ecuador",,False,True,1957.1,2009.4,0.5683,1954.4,-2.7
2023-11-16,FIFA World Cup qualification,2023,Qualification,Ecuador,CONMEBOL,Venezuela,away,0,0,D,,,,,,,,,,,,,,"Maturín, Venezuela",,False,True,1954.4,1830.1,0.5349,1953.0,-1.4
2023-11-21,FIFA World Cup qualification,2023,Qualification,Ecuador,CONMEBOL,Chile,home,1,0,W,,,,,,,,,,,,,,"Quito, Ecuador",,False,True,1953.0,1788.4,0.821,1960.1,7.2
2024-03-21,Friendly,2024,Tournament/Friendly,Ecuador,CONMEBOL,Guatemala,neutral,2,0,W,,,,,,,,,,,,,,"Harrison, United States",,True,True,1960.1,1626.5,0.8722,1964.0,3.8
2024-03-24,Friendly,2024,Tournament/Friendly,Ecuador,CONMEBOL,Italy,neutral,0,2,L,,,,,,,,,,,,,,"Harrison, United States",,True,True,1964.0,1999.5,0.449,1950.5,-13.5
2024-06-09,Friendly,2024,Tournament/Friendly,Ecuador,CONMEBOL,Argentina,neutral,0,1,L,,,,,,,,,,,,,,"Chicago, United States",,True,True,1950.5,2202.7,0.1898,1946.7,-3.8
2024-06-12,Friendly,2024,Tournament/Friendly,Ecuador,CONMEBOL,Bolivia,neutral,3,1,W,,,,,,,,,,,,,,"Chester, United States",,True,True,1946.7,1672.2,0.8292,1951.8,5.1
2024-06-16,Friendly,2024,Tournament/Friendly,Ecuador,CONMEBOL,Honduras,neutral,2,1,W,,,,,,,,,,,,,,"Hartford, United States",,True,True,1951.8,1640.0,0.8575,1954.7,2.8
2024-06-22,Copa América,2024,Tournament/Friendly,Ecuador,CONMEBOL,Venezuela,neutral,1,2,L,,,,,,,,,,,,,,"Santa Clara, United States",,True,True,1954.7,1825.4,0.6779,1920.8,-33.9
2024-06-26,Copa América,2024,Tournament/Friendly,Ecuador,CONMEBOL,Jamaica,neutral,3,1,W,,,,,,,,,,,,,,"Las Vegas, United States",,True,True,1920.8,1756.8,0.7198,1941.8,21.0
2024-06-30,Copa América,2024,Tournament/Friendly,Ecuador,CONMEBOL,Mexico,neutral,0,0,D,,,,,,,,,,,,,,"Glendale, United States",,True,True,1941.8,1884.2,0.5821,1937.7,-4.1
2024-07-04,Copa América,2024,Tournament/Friendly,Ecuador,CONMEBOL,Argentina,neutral,1,1,D,,,,,,,,,,,,,,"Houston, United States",,True,True,1937.7,2225.8,0.16,1954.7,17.0
2024-09-06,FIFA World Cup qualification,2024,Qualification,Ecuador,CONMEBOL,Brazil,away,0,1,L,,,,,,,,,,,,,,"Curitiba, Brazil",,False,True,1954.7,2089.9,0.2052,1946.5,-8.2
2024-09-10,FIFA World Cup qualification,2024,Qualification,Ecuador,CONMEBOL,Peru,home,1,0,W,,,,,,,,,,,,,,"Quito, Ecuador",,False,True,1946.5,1799.9,0.8052,1954.3,7.8
2024-10-10,FIFA World Cup qualification,2024,Qualification,Ecuador,CONMEBOL,Paraguay,home,0,0,D,,,,,,,,,,,,,,"Quito, Ecuador",,False,True,1954.3,1784.8,0.8251,1941.3,-13.0
2024-10-15,FIFA World Cup qualification,2024,Qualification,Ecuador,CONMEBOL,Uruguay,away,0,0,D,,,,,,,,,,,,,,"Montevideo, Uruguay",,False,True,1941.3,2005.4,0.28,1950.1,8.8
2024-11-14,FIFA World Cup qualification,2024,Qualification,Ecuador,CONMEBOL,Bolivia,home,4,0,W,,,,,,,,,,,,,,"Guayaquil, Ecuador",,False,True,1950.1,1746.1,0.852,1961.2,11.1
2024-11-19,FIFA World Cup qualification,2024,Qualification,Ecuador,CONMEBOL,Colombia,away,1,0,W,,,,,,,,,,,,,,"Barranquilla, Colombia",,False,True,1961.2,2085.0,0.2161,1992.5,31.4
2025-03-21,FIFA World Cup qualification,2025,Qualification,Ecuador,CONMEBOL,Venezuela,home,2,1,W,,,,,,,,,,,,,,"Quito, Ecuador",,False,True,1992.5,1820.7,0.827,1999.5,6.9
2025-03-25,FIFA World Cup qualification,2025,Qualification,Ecuador,CONMEBOL,Chile,away,0,0,D,,,,,,,,,,,,,,"Santiago, Chile",,False,True,1999.5,1797.9,0.6422,1993.8,-5.7
2025-06-05,FIFA World Cup qualification,2025,Qualification,Ecuador,CONMEBOL,Brazil,home,0,0,D,,,,,,,,,,,,,,"Guayaquil, Ecuador",,False,True,1993.8,2066.2,0.5396,1992.2,-1.6
2025-06-10,FIFA World Cup qualification,2025,Qualification,Ecuador,CONMEBOL,Peru,away,0,0,D,,,,,,,,,,,,,,"Lima, Peru",,False,True,1992.2,1817.2,0.6063,1987.9,-4.3
2025-09-04,FIFA World Cup qualification,2025,Qualification,Ecuador,CONMEBOL,Paraguay,away,0,0,D,,,,,,,,,,,,,,"Asunción, Paraguay",,False,True,1987.9,1899.7,0.4831,1988.6,0.7
2025-09-09,FIFA World Cup qualification,2025,Qualification,Ecuador,CONMEBOL,Argentina,home,1,0,W,,,,,,,,,,,,,,"Guayaquil, Ecuador",,False,True,1988.6,2207.0,0.3359,2015.2,26.6
2025-10-10,Friendly,2025,Tournament/Friendly,Ecuador,CONMEBOL,USA,away,1,1,D,,,,,,,,,,,,,,"Austin, United States",,False,True,2015.2,1810.4,0.6464,2012.2,-2.9
2025-10-14,Friendly,2025,Tournament/Friendly,Ecuador,CONMEBOL,Mexico,away,1,1,D,,,,,,,,,,,,,,"Zapopan, Mexico",,False,True,2012.2,1958.1,0.4344,2013.5,1.3
2025-11-13,Friendly,2025,Tournament/Friendly,Ecuador,CONMEBOL,Canada,away,0,0,D,,,,,,,,,,,,,,"Toronto, Canada",,False,True,2013.5,1898.6,0.5215,2013.1,-0.4
2025-11-18,Friendly,2025,Tournament/Friendly,Ecuador,CONMEBOL,New Zealand,neutral,2,0,W,,,,,,,,,,,,,,"Harrison, United States",,True,True,2013.1,1765.1,0.8065,2018.9,5.8
2026-03-27,Friendly,2026,Tournament/Friendly,Ecuador,CONMEBOL,Morocco,neutral,1,1,D,,,,,,,,,,,,,,"Madrid, Spain",,True,True,2018.9,1972.0,0.5671,2017.6,-1.3
2026-03-31,Friendly,2026,Tournament/Friendly,Ecuador,CONMEBOL,Netherlands,away,1,1,D,,,,,,,,,,,,,,"Eindhoven, Netherlands",,False,True,2017.6,2021.7,0.3544,2020.5,2.9
2026-05-30,Friendly,2026,Tournament/Friendly,Ecuador,CONMEBOL,Saudi Arabia,neutral,2,1,W,,,,,,,,,,,,,,"Harrison, United States",,True,True,2020.5,1684.2,0.8739,2023.0,2.5
2026-06-07,Friendly,2026,Tournament/Friendly,Ecuador,CONMEBOL,Guatemala,neutral,3,0,W,,,,,,,,,,,,,,"Columbus, United States",,True,True,2023.0,1651.1,0.8948,2026.7,3.7
2022-01-11,African Cup of Nations,2022,Tournament/Friendly,Egypt,CAF,Nigeria,neutral,0,1,L,,,,,,,,,,,,,,"Garoua, Cameroon",,True,True,1762.5,1737.3,0.5362,1735.7,-26.8
2022-01-15,African Cup of Nations,2022,Tournament/Friendly,Egypt,CAF,Guinea-Bissau,neutral,1,0,W,,,,,,,,,,,,,,"Garoua, Cameroon",,True,True,1735.7,1492.6,0.802,1745.6,9.9
2022-01-19,African Cup of Nations,2022,Tournament/Friendly,Egypt,CAF,Sudan,neutral,1,0,W,,,,,,,,,,,,,,"Yaoundé, Cameroon",,True,True,1745.6,1414.7,0.8704,1752.0,6.5
2022-01-26,African Cup of Nations,2022,Tournament/Friendly,Egypt,CAF,Ivory Coast,neutral,0,0,D,,,,,,,,,,,,,,"Douala, Cameroon",,True,True,1752.0,1791.7,0.4432,1754.9,2.8
2022-01-30,African Cup of Nations,2022,Tournament/Friendly,Egypt,CAF,Morocco,neutral,2,1,W,,,,,,,,,,,,,,"Yaoundé, Cameroon",,True,True,1754.9,1861.3,0.3515,1787.3,32.4
2022-02-03,African Cup of Nations,2022,Tournament/Friendly,Egypt,CAF,Cameroon,away,0,0,D,,,,,,,,,,,,,,"Yaoundé, Cameroon",,False,True,1787.3,1741.7,0.4224,1791.2,3.9
2022-02-06,African Cup of Nations,2022,Tournament/Friendly,Egypt,CAF,Senegal,neutral,0,0,D,,,,,,,,,,,,,,"Yaoundé, Cameroon",,True,True,1791.2,1849.0,0.4176,1795.3,4.1
2022-03-25,FIFA World Cup qualification,2022,Qualification,Egypt,CAF,Senegal,home,1,0,W,,,,,,,,,,,,,,"Cairo, Egypt",,False,True,1795.3,1844.9,0.5721,1812.4,17.1
2022-03-29,FIFA World Cup qualification,2022,Qualification,Egypt,CAF,Senegal,away,0,1,L,,,,,,,,,,,,,,"Diamniadio, Senegal",,False,True,1812.4,1827.7,0.3399,1798.8,-13.6
2022-06-05,African Cup of Nations qualification,2022,Qualification,Egypt,CAF,Guinea,home,1,0,W,,,,,,,,,,,,,,"Cairo, Egypt",,False,True,1798.8,1501.2,0.9079,1802.5,3.7
2022-06-09,African Cup of Nations qualification,2022,Qualification,Egypt,CAF,Ethiopia,neutral,0,2,L,,,,,,,,,,,,,,"Lilongwe, Malawi",,True,True,1802.5,1425.9,0.8973,1748.7,-53.8
2022-06-14,Friendly,2022,Tournament/Friendly,Egypt,CAF,South Korea,away,1,4,L,,,,,,,,,,,,,,"Seoul, South Korea",,False,True,1748.7,1890.0,0.1995,1741.7,-7.0
2022-09-23,Friendly,2022,Tournament/Friendly,Egypt,CAF,Niger,home,3,0,W,,,,,,,,,,,,,,"Alexandria, Egypt",,False,True,1741.7,1380.4,0.9344,1744.0,2.3
2022-09-27,Friendly,2022,Tournament/Friendly,Egypt,CAF,Liberia,home,3,0,W,,,,,,,,,,,,,,"Alexandria, Egypt",,False,True,1744.0,1411.5,0.9234,1746.7,2.7
2022-11-18,Friendly,2022,Tournament/Friendly,Egypt,CAF,Belgium,neutral,2,1,W,,,,,,,,,,,,,,"Kuwait City, Kuwait",,True,True,1746.7,2079.7,0.1282,1764.1,17.4
2023-03-24,African Cup of Nations qualification,2023,Qualification,Egypt,CAF,Malawi,home,2,0,W,,,,,,,,,,,,,,"Cairo, Egypt",,False,True,1764.1,1417.1,0.9291,1768.4,4.3
2023-03-28,African Cup of Nations qualification,2023,Qualification,Egypt,CAF,Malawi,away,4,0,W,,,,,,,,,,,,,,"Lilongwe, Malawi",,False,True,1768.4,1412.8,0.8132,1782.4,14.0
2023-06-14,African Cup of Nations qualification,2023,Qualification,Egypt,CAF,Guinea,neutral,2,1,W,,,,,,,,,,,,,,"Marrakesh, Morocco",,True,True,1782.4,1546.2,0.7957,1790.5,8.2
2023-06-18,Friendly,2023,Tournament/Friendly,Egypt,CAF,South Sudan,home,3,0,W,,,,,,,,,,,,,,"Cairo, Egypt",,False,True,1790.5,1273.6,0.9721,1791.5,1.0
2023-09-08,African Cup of Nations qualification,2023,Qualification,Egypt,CAF,Ethiopia,home,1,0,W,,,,,,,,,,,,,,"Cairo, Egypt",,False,True,1791.5,1447.3,0.9281,1794.4,2.9
2023-09-12,Friendly,2023,Tournament/Friendly,Egypt,CAF,Tunisia,home,1,3,L,,,,,,,,,,,,,,"Cairo, Egypt",,False,True,1794.4,1821.7,0.6031,1776.3,-18.1
2023-10-12,Friendly,2023,Tournament/Friendly,Egypt,CAF,Zambia,neutral,1,0,W,,,,,,,,,,,,,,"Al Ain, United Arab Emirates",,True,True,1776.3,1628.8,0.7004,1782.3,6.0
2023-10-16,Friendly,2023,Tournament/Friendly,Egypt,CAF,Algeria,neutral,1,1,D,,,,,,,,,,,,,,"Al Ain, United Arab Emirates",,True,True,1782.3,1820.0,0.4459,1783.4,1.1
2023-11-16,FIFA World Cup qualification,2023,Qualification,Egypt,CAF,Djibouti,home,6,0,W,,,,,,,,,,,,,,"Cairo, Egypt",,False,True,1783.4,1084.1,0.9901,1784.2,0.8
2023-11-19,FIFA World Cup qualification,2023,Qualification,Egypt,CAF,Sierra Leone,neutral,2,0,W,,,,,,,,,,,,,,"Monrovia, Liberia",,True,True,1784.2,1448.5,0.8735,1791.8,7.6
2024-01-07,Friendly,2024,Tournament/Friendly,Egypt,CAF,Tanzania,home,2,0,W,,,,,,,,,,,,,,"Cairo, Egypt",,False,True,1791.8,1464.5,0.9213,1794.2,2.4
2024-01-14,African Cup of Nations,2024,Tournament/Friendly,Egypt,CAF,Mozambique,neutral,2,2,D,,,,,,,,,,,,,,"Abidjan, Ivory Coast",,True,True,1794.2,1486.7,0.8545,1776.4,-17.7
2024-01-18,African Cup of Nations,2024,Tournament/Friendly,Egypt,CAF,Ghana,neutral,2,2,D,,,,,,,,,,,,,,"Abidjan, Ivory Coast",,True,True,1776.4,1624.4,0.7059,1766.1,-10.3
2024-01-22,African Cup of Nations,2024,Tournament/Friendly,Egypt,CAF,Cape Verde,neutral,2,2,D,,,,,,,,,,,,,,"Abidjan, Ivory Coast",,True,True,1766.1,1647.0,0.665,1757.9,-8.2
2024-01-28,African Cup of Nations,2024,Tournament/Friendly,Egypt,CAF,DR Congo,neutral,1,1,D,,,,,,,,,,,,,,"San-Pédro, Ivory Coast",,True,True,1757.9,1610.1,0.7007,1747.9,-10.0
2024-03-22,FIFA Series,2024,Tournament/Friendly,Egypt,CAF,New Zealand,home,1,0,W,,,,,,,,,,,,,,"Cairo, Egypt",,False,True,1747.9,1693.8,0.7082,1753.7,5.8
2024-03-26,FIFA Series,2024,Tournament/Friendly,Egypt,CAF,Croatia,home,2,4,L,,,,,,,,,,,,,,"Cairo, Egypt",,False,True,1753.7,1999.3,0.302,1744.6,-9.1
2024-06-06,FIFA World Cup qualification,2024,Qualification,Egypt,CAF,Burkina Faso,home,2,1,W,,,,,,,,,,,,,,"Cairo, Egypt",,False,True,1744.6,1619.3,0.7854,1753.2,8.6
2024-06-10,FIFA World Cup qualification,2024,Qualification,Egypt,CAF,Guinea-Bissau,away,1,1,D,,,,,,,,,,,,,,"Bissau, Guinea-Bissau",,False,True,1753.2,1452.1,0.761,1742.8,-10.4
2024-09-06,African Cup of Nations qualification,2024,Qualification,Egypt,CAF,Cape Verde,home,3,0,W,,,,,,,,,,,,,,"Cairo, Egypt",,False,True,1742.8,1666.8,0.7336,1761.4,18.6
2024-09-10,African Cup of Nations qualification,2024,Qualification,Egypt,CAF,Botswana,away,4,0,W,,,,,,,,,,,,,,"Francistown, Botswana",,False,True,1761.4,1424.3,0.7966,1776.7,15.3
2024-10-11,African Cup of Nations qualification,2024,Qualification,Egypt,CAF,Mauritania,home,2,0,W,,,,,,,,,,,,,,"Cairo, Egypt",,False,True,1776.7,1457.0,0.918,1781.6,4.9
2024-10-15,African Cup of Nations qualification,2024,Qualification,Egypt,CAF,Mauritania,away,1,0,W,,,,,,,,,,,,,,"Nouakchott, Mauritania",,False,True,1781.6,1452.1,0.7894,1790.0,8.4
2024-11-15,African Cup of Nations qualification,2024,Qualification,Egypt,CAF,Cape Verde,away,1,1,D,,,,,,,,,,,,,,"Praia, Cape Verde",,False,True,1790.0,1598.4,0.6289,1784.9,-5.2
2024-11-19,African Cup of Nations qualification,2024,Qualification,Egypt,CAF,Botswana,home,1,1,D,,,,,,,,,,,,,,"Cairo, Egypt",,False,True,1784.9,1461.9,0.9195,1768.1,-16.8
2025-03-21,FIFA World Cup qualification,2025,Qualification,Egypt,CAF,Ethiopia,neutral,2,0,W,,,,,,,,,,,,,,"Casablanca, Morocco",,True,True,1768.1,1390.6,0.8978,1774.2,6.1
2025-03-25,FIFA World Cup qualification,2025,Qualification,Egypt,CAF,Sierra Leone,home,1,0,W,,,,,,,,,,,,,,"Cairo, Egypt",,False,True,1774.2,1461.2,0.9151,1777.6,3.4
2025-09-05,FIFA World Cup qualification,2025,Qualification,Egypt,CAF,Ethiopia,home,2,0,W,,,,,,,,,,,,,,"Cairo, Egypt",,False,True,1777.6,1397.8,0.9406,1781.2,3.6
2025-09-09,FIFA World Cup qualification,2025,Qualification,Egypt,CAF,Burkina Faso,away,0,0,D,,,,,,,,,,,,,,"Ouagadougou, Burkina Faso",,False,True,1781.2,1642.1,0.556,1778.9,-2.2
2025-10-08,FIFA World Cup qualification,2025,Qualification,Egypt,CAF,Djibouti,neutral,3,0,W,,,,,,,,,,,,,,"Casablanca, Morocco",,True,True,1778.9,1082.2,0.9822,1780.2,1.2
2025-10-12,FIFA World Cup qualification,2025,Qualification,Egypt,CAF,Guinea-Bissau,home,1,0,W,,,,,,,,,,,,,,"Cairo, Egypt",,False,True,1780.2,1357.3,0.953,1782.1,1.9
2025-11-14,Al Ain International Cup,2025,Tournament/Friendly,Egypt,CAF,Uzbekistan,neutral,0,2,L,,,,,,,,,,,,,,"Al Ain, United Arab Emirates",,True,True,1782.1,1820.2,0.4453,1762.0,-20.0
2025-11-17,Al Ain International Cup,2025,Tournament/Friendly,Egypt,CAF,Cape Verde,neutral,1,1,D,,,,,,,,,,,,,,"Al Ain, United Arab Emirates",,True,True,1762.0,1669.1,0.6306,1758.1,-3.9
2025-12-02,Arab Cup,2025,Tournament/Friendly,Egypt,CAF,Kuwait,neutral,1,1,D,,,,,,,,,,,,,,"Lusail, Qatar",,True,True,1758.1,1481.3,0.8311,1748.2,-9.9
2025-12-06,Arab Cup,2025,Tournament/Friendly,Egypt,CAF,United Arab Emirates,neutral,1,1,D,,,,,,,,,,,,,,"Lusail, Qatar",,True,True,1748.2,1650.7,0.6367,1744.1,-4.1
2025-12-09,Arab Cup,2025,Tournament/Friendly,Egypt,CAF,Jordan,neutral,0,3,L,,,,,,,,,,,,,,"Al Khor, Qatar",,True,True,1744.1,1740.5,0.5052,1717.6,-26.5
2025-12-22,African Cup of Nations,2025,Tournament/Friendly,Egypt,CAF,Zimbabwe,neutral,2,1,W,,,,,,,,,,,,,,"Agadir, Morocco",,True,True,1717.6,1452.1,0.8217,1726.5,8.9
2025-12-26,African Cup of Nations,2025,Tournament/Friendly,Egypt,CAF,South Africa,neutral,1,0,W,,,,,,,,,,,,,,"Agadir, Morocco",,True,True,1726.5,1700.0,0.538,1749.6,23.1
2025-12-29,African Cup of Nations,2025,Tournament/Friendly,Egypt,CAF,Angola,neutral,0,0,D,,,,,,,,,,,,,,"Agadir, Morocco",,True,True,1749.6,1572.6,0.7347,1737.8,-11.7
2026-01-05,African Cup of Nations,2026,Tournament/Friendly,Egypt,CAF,Benin,neutral,3,1,W,,,,,,,,,,,,,,"Agadir, Morocco",,True,True,1737.8,1547.6,0.7493,1756.6,18.8
2026-01-10,African Cup of Nations,2026,Tournament/Friendly,Egypt,CAF,Ivory Coast,neutral,3,2,W,,,,,,,,,,,,,,"Agadir, Morocco",,True,True,1756.6,1784.6,0.4598,1783.6,27.0
2026-01-14,African Cup of Nations,2026,Tournament/Friendly,Egypt,CAF,Senegal,neutral,0,1,L,,,,,,,,,,,,,,"Tangier, Morocco",,True,True,1783.6,1935.9,0.2939,1769.0,-14.7
2026-01-17,African Cup of Nations,2026,Tournament/Friendly,Egypt,CAF,Nigeria,neutral,0,0,D,,,,,,,,,,,,,,"Casablanca, Morocco",,True,True,1769.0,1867.0,0.3626,1775.8,6.9
2026-03-27,Friendly,2026,Tournament/Friendly,Egypt,CAF,Saudi Arabia,away,4,0,W,,,,,,,,,,,,,,"Jeddah, Saudi Arabia",,False,True,1775.8,1708.8,0.4527,1796.4,20.5
2026-03-31,Friendly,2026,Tournament/Friendly,Egypt,CAF,Spain,away,0,0,D,,,,,,,,,,,,,,"Barcelona, Spain",,False,True,1796.4,2232.0,0.0438,1805.5,9.1
2026-05-28,Friendly,2026,Tournament/Friendly,Egypt,CAF,Russia,home,1,0,W,,,,,,,,,,,,,,"Cairo, Egypt",,False,True,1805.5,1837.5,0.5966,1813.5,8.1
2026-06-06,Friendly,2026,Tournament/Friendly,Egypt,CAF,Brazil,neutral,1,2,L,,,,,,,,,,,,,,"Cleveland, United States",,True,True,1813.5,2068.2,0.1876,1809.8,-3.8
2022-03-26,Friendly,2022,Tournament/Friendly,England,UEFA,Switzerland,home,2,1,W,,,,,,,,,,,,,,"London, England",,False,True,2081.9,1999.2,0.7411,2087.1,5.2
2022-03-29,Friendly,2022,Tournament/Friendly,England,UEFA,Ivory Coast,home,3,0,W,,,,,,,,,,,,,,"London, England",,False,True,2087.1,1787.5,0.9089,2090.3,3.2
2022-06-04,UEFA Nations League,2022,Tournament/Friendly,England,UEFA,Hungary,away,0,1,L,,,,,,,,,,,,,,"Budapest, Hungary",,False,True,2090.3,1774.0,0.7764,2059.2,-31.1
2022-06-07,UEFA Nations League,2022,Tournament/Friendly,England,UEFA,Germany,away,1,1,D,,,,,,,,,,,,,,"Munich, Germany",,False,True,2059.2,2019.6,0.4139,2062.6,3.4
2022-06-11,UEFA Nations League,2022,Tournament/Friendly,England,UEFA,Italy,home,0,0,D,,,,,,,,,,,,,,"Wolverhampton, England",,False,True,2062.6,2030.1,0.682,2055.4,-7.3
2022-06-14,UEFA Nations League,2022,Tournament/Friendly,England,UEFA,Hungary,home,0,4,L,,,,,,,,,,,,,,"Wolverhampton, England",,False,True,2055.4,1806.0,0.8819,1989.2,-66.1
2022-09-23,UEFA Nations League,2022,Tournament/Friendly,England,UEFA,Italy,away,0,1,L,,,,,,,,,,,,,,"Milan, Italy",,False,True,1989.2,2009.5,0.3335,1975.9,-13.3
